STATION,avg_temp,precip,avg_wind,YEAR,MONTH
USC00101018,99.8695652173913,0.0,,2006,7
USC00101024,,0.14,,2006,7
USC00101079,90.6086956521739,0.22000000000000003,,2006,7
USC00101180,100.61290322580645,0.19,,2006,7
USC00101195,98.37931034482759,0.0,,2006,7
USC00101220,92.19354838709677,0.23,,2006,7
USC00101298,91.3225806451613,0.08,,2006,7
USC00101363,85.34482758620689,0.11,,2006,7
USC00101384,99.22222222222223,0.0,,2006,7
USC00101408,101.16129032258064,0.0,,2006,7
USC00101514,87.35483870967742,0.03,,2006,7
USC00101551,93.19354838709677,0.18,,2006,7
USC00101636,,0.3,,2006,7
USC00101671,84.45161290322581,0.85,,2006,7
USC00101956,86.51612903225806,0.2,,2006,7
USC00102159,84.7741935483871,0.93,,2006,7
USC00102187,98.64285714285714,0.0,,2006,7
USC00102260,89.12903225806451,0.35,,2006,7
USC00102444,93.19354838709677,0.04,,2006,7
USC00102575,82.16129032258064,0.43000000000000005,,2006,7
USC00102676,82.25806451612904,0.66,,2006,7
USC00102707,88.54838709677419,0.7,,2006,7
USC00102845,93.58064516129032,0.01,,2006,7
USC00102875,89.85185185185185,0.07,,2006,7
USC00102892,86.87096774193549,0.02,,2006,7
USC00102942,95.70967741935483,0.02,,2006,7
USC00103108,90.48275862068965,0.07,,2006,7
USC00103143,94.2258064516129,0.45999999999999996,,2006,7
USC00103297,91.7741935483871,0.01,,2006,7
USC00103448,94.51612903225806,0.14,,2006,7
USC00103554,88.38709677419355,0.73,,2006,7
USC00103631,103.16666666666667,0.18,,2006,7
USC00103732,92.63333333333334,0.35,,2006,7
USC00103760,96.2258064516129,0.36,,2006,7
USC00103771,85.0,0.19,,2006,7
USC00103932,98.87096774193549,0.04,,2006,7
USC00103940,89.07692307692308,0.0,,2006,7
USC00103964,91.38709677419355,0.13,,2006,7
USC00104140,93.76666666666667,0.0,,2006,7
USC00104150,85.6774193548387,0.05,,2006,7
USC00104230,83.03225806451613,0.37,,2006,7
USC00104295,89.88888888888889,0.35,,2006,7
USC00104318,101.22222222222223,0.0,,2006,7
USC00104384,89.7741935483871,0.8099999999999999,,2006,7
USC00104442,92.29032258064517,0.47,,2006,7
USC00104455,92.25806451612904,0.06,,2006,7
USC00104456,85.2258064516129,0.42,,2006,7
USC00104598,82.51612903225806,0.91,,2006,7
USC00104670,97.58064516129032,0.12000000000000001,,2006,7
USC00104793,96.58064516129032,0.30000000000000004,,2006,7
USC00104831,88.29032258064517,0.07,,2006,7
USC00104845,84.96774193548387,1.42,,2006,7
USC00105143,92.90322580645162,0.57,,2006,7
USC00105177,87.3225806451613,0.26999999999999996,,2006,7
USC00105275,88.19354838709677,0.31,,2006,7
USC00105462,86.6774193548387,1.06,,2006,7
USC00105567,93.16129032258064,0.5700000000000001,,2006,7
USC00105678,94.41935483870968,0.02,,2006,7
USC00105685,89.80645161290323,0.26,,2006,7
USC00105708,87.6774193548387,0.04,,2006,7
USC00105716,90.74193548387096,0.6699999999999999,,2006,7
USC00105897,89.83870967741936,0.8599999999999999,,2006,7
USC00105980,91.61290322580645,0.0,,2006,7
USC00106152,88.80645161290323,0.37,,2006,7
USC00106174,99.3225806451613,0.15,,2006,7
USC00106250,93.82758620689656,0.79,,2006,7
USC00106305,98.09677419354838,0.06,,2006,7
USC00106388,90.95,0.0,,2006,7
USC00106424,85.25806451612904,0.35,,2006,7
USC00106542,89.16129032258064,0.36,,2006,7
USC00106586,97.64516129032258,0.0,,2006,7
USC00106844,97.96774193548387,0.0,,2006,7
USC00106877,91.19354838709677,0.03,,2006,7
USC00106891,99.21428571428571,0.21000000000000002,,2006,7
USC00107040,90.7,0.02,,2006,7
USC00107046,87.06451612903226,0.24,,2006,7
USC00107208,93.70967741935483,0.2,,2006,7
USC00107210,93.80645161290323,0.43,,2006,7
USC00107264,86.66666666666667,1.93,,2006,7
USC00107301,86.73333333333333,0.14,,2006,7
USC00107320,87.96551724137932,0.8400000000000001,,2006,7
USC00107346,91.64516129032258,1.59,,2006,7
USC00107386,87.80645161290323,0.22999999999999998,,2006,7
USC00107561,,0.53,,2006,7
USC00107563,84.41935483870968,0.3,,2006,7
USC00107644,87.25806451612904,0.31,,2006,7
USC00107648,92.19354838709677,0.33999999999999997,,2006,7
USC00107673,91.3225806451613,0.05,,2006,7
USC00107706,98.48387096774194,0.26,,2006,7
USC00107808,90.93548387096774,0.36,,2006,7
USC00108022,87.04,0.29000000000000004,,2006,7
USC00108062,88.96774193548387,0.13,,2006,7
USC00108080,91.38709677419355,0.25,,2006,7
USC00108137,86.41935483870968,0.05,,2006,7
USC00108246,94.58064516129032,0.2,,2006,7
USC00108380,96.3225806451613,0.04,,2006,7
USC00108395,94.64516129032258,0.35000000000000003,,2006,7
USC00108412,85.61290322580645,0.57,,2006,7
USC00108535,89.6896551724138,0.39,,2006,7
USC00108676,85.0,0.0,,2006,7
USC00108928,98.33333333333333,0.4,,2006,7
USC00108937,88.41935483870968,0.74,,2006,7
USC00109000,93.93548387096774,0.06,,2006,7
USC00109065,81.51851851851852,0.53,,2006,7
USC00109293,92.29032258064517,0.0,,2006,7
USC00109303,91.48387096774194,0.4,,2006,7
USC00109560,84.875,0.8300000000000001,,2006,7
USC00109601,84.83870967741936,0.48,,2006,7
USC00109638,100.13793103448276,0.01,,2006,7
USC00109698,91.48387096774194,0.69,,2006,7
USC00109846,83.74193548387096,0.07,,2006,7
USC00109951,87.41379310344827,0.06,,2006,7
USC00109963,97.35483870967742,0.42000000000000004,,2006,7
USR0000I3MI,82.90322580645162,0.0,,2006,7
USR0000IARC,91.3225806451613,0.0,,2006,7
USR0000IBAS,80.09677419354838,0.0,,2006,7
USR0000IBEA,78.64285714285714,0.0,,2006,7
USR0000IBOF,85.83870967741936,0.0,,2006,7
USR0000IBON,84.61290322580645,0.0,,2006,7
USR0000IBRA,94.48387096774194,0.0,,2006,7
USR0000IBUL,90.51612903225806,0.0,,2006,7
USR0000ICAN,72.3225806451613,0.0,,2006,7
USR0000ICHL,92.93548387096774,0.0,,2006,7
USR0000ICOP,79.41935483870968,0.0,,2006,7
USR0000ICOT,93.48387096774194,0.0,,2006,7
USR0000ICRY,92.48387096774194,0.0,,2006,7
USR0000IDEA,93.7741935483871,0.0,,2006,7
USR0000IDEN,94.2258064516129,0.0,,2006,7
USR0000IDEP,88.74193548387096,0.0,,2006,7
USR0000IDER,88.96774193548387,0.0,,2006,7
USR0000IDIA,57.483870967741936,0.0,,2006,7
USR0000IEAG,81.48387096774194,0.0,,2006,7
USR0000IEZR,83.41935483870968,0.0,,2006,7
USR0000IFEN,96.61290322580645,0.0,,2006,7
USR0000IFIS,84.54838709677419,0.0,,2006,7
USR0000IFLE,86.58064516129032,0.0,,2006,7
USR0000IFLI,92.87096774193549,0.0,,2006,7
USR0000IGAS,87.12903225806451,0.0,,2006,7
USR0000IGOO,88.70967741935483,0.0,,2006,7
USR0000IGRA,87.90322580645162,0.0,,2006,7
USR0000IGRL,83.03225806451613,0.0,,2006,7
USR0000IHPK,78.29032258064517,0.0,,2006,7
USR0000IHSB,92.2258064516129,0.0,,2006,7
USR0000IIND,98.54838709677419,0.0,,2006,7
USR0000IISP,75.0,0.0,,2006,7
USR0000IKEL,92.16129032258064,0.0,,2006,7
USR0000IKRI,89.25806451612904,0.0,,2006,7
USR0000ILCR,94.0,0.0,,2006,7
USR0000ILEA,86.93548387096774,0.0,,2006,7
USR0000ILIN,77.90322580645162,0.0,,2006,7
USR0000ILIT,91.87096774193549,0.0,,2006,7
USR0000ILOD,83.58064516129032,0.0,,2006,7
USR0000ILUC,98.2258064516129,0.0,,2006,7
USR0000IMHO,100.70967741935483,0.0,,2006,7
USR0000IMOD,83.35483870967742,0.0,,2006,7
USR0000IMOL,84.80645161290323,0.0,,2006,7
USR0000IMOO,95.93548387096774,0.0,,2006,7
USR0000IMUL,85.61290322580645,0.0,,2006,7
USR0000INOR,85.83870967741936,0.0,,2006,7
USR0000INUC,84.74193548387096,0.0,,2006,7
USR0000IOHI,86.74193548387096,0.0,,2006,7
USR0000IPCK,91.35483870967742,0.0,,2006,7
USR0000IPCN,83.51612903225806,0.0,,2006,7
USR0000IPCR,82.84,0.0,,2006,7
USR0000IPIE,89.54838709677419,0.0,,2006,7
USR0000IPIN,89.19354838709677,0.0,,2006,7
USR0000IPIT,102.0,0.0,,2006,7
USR0000IPOB,92.3225806451613,0.0,,2006,7
USR0000IPOT,91.12903225806451,0.0,,2006,7
USR0000IPOW,92.35483870967742,0.0,,2006,7
USR0000IPRL,86.03225806451613,0.0,,2006,7
USR0000IRAF,95.2258064516129,0.0,,2006,7
USR0000IRED,88.83870967741936,0.0,,2006,7
USR0000IROA,75.93548387096774,0.0,,2006,7
USR0000IROC,95.06451612903226,0.0,,2006,7
USR0000IROU,78.83870967741936,0.0,,2006,7
USR0000ISAD,76.12903225806451,0.0,,2006,7
USR0000ISAL,89.2258064516129,0.0,,2006,7
USR0000ISHO,87.87096774193549,0.0,,2006,7
USR0000ISKI,88.7741935483871,0.0,,2006,7
USR0000ISKU,87.6774193548387,0.0,,2006,7
USR0000ISLA,100.41935483870968,0.0,,2006,7
USR0000ISNA,90.20689655172414,0.0,,2006,7
USR0000ISPA,91.54838709677419,0.0,,2006,7
USR0000ISTN,83.90322580645162,0.0,,2006,7
USR0000ITEA,89.41935483870968,0.0,,2006,7
USR0000ITOW,92.64516129032258,0.0,,2006,7
USR0000ITRA,89.19354838709677,0.0,,2006,7
USR0000ITRI,89.45161290322581,0.0,,2006,7
USR0000ITWI,98.64516129032258,0.0,,2006,7
USR0000IWEI,93.90322580645162,0.0,,2006,7
USR0000MHHS,73.61290322580645,0.0,,2006,7
USS0011E10S,84.12903225806451,0.6000000000000001,,2006,7
USS0011E36S,77.83870967741936,1.4000000000000001,,2006,7
USS0011E37S,77.96774193548387,3.3,,2006,7
USS0011F02S,85.93548387096774,0.7,,2006,7
USS0011F11S,84.41935483870968,0.4,,2006,7
USS0011G01S,80.80645161290323,0.5,,2006,7
USS0011G05S,83.70967741935483,0.6,,2006,7
USS0011G06S,82.7741935483871,1.5,,2006,7
USS0011G30S,84.12903225806451,0.9,,2006,7
USS0011G32S,76.70967741935483,0.7000000000000001,,2006,7
USS0011G33S,83.7741935483871,0.7000000000000001,,2006,7
USS0012G17S,84.41935483870968,0.8,,2006,7
USS0012G18S,85.90322580645162,0.5,,2006,7
USS0013D16S,83.12903225806451,1.2,,2006,7
USS0013D22S,77.06451612903226,0.5,,2006,7
USS0013E06S,82.0,0.5,,2006,7
USS0013E16S,74.61290322580645,1.2,,2006,7
USS0013E18S,72.54838709677419,1.7000000000000002,,2006,7
USS0013E27S,77.54838709677419,1.0,,2006,7
USS0013F03S,77.58064516129032,0.8,,2006,7
USS0013F04S,84.0,0.4,,2006,7
USS0013F09S,82.74193548387096,0.6000000000000001,,2006,7
USS0013F13S,72.96774193548387,1.5,1.7756666666666667,2006,7
USS0013G01S,76.6774193548387,0.7000000000000001,,2006,7
USS0014C04S,77.58064516129032,0.7999999999999999,,2006,7
USS0014C05S,80.48387096774194,1.1,,2006,7
USS0014E01S,73.2258064516129,0.9,,2006,7
USS0014E04S,77.19354838709677,0.4,,2006,7
USS0014F02S,82.0,0.9,,2006,7
USS0014F03S,76.87096774193549,1.4,,2006,7
USS0014F04S,73.29032258064517,1.1,33.012903225806454,2006,7
USS0014F08S,72.38709677419355,1.2,,2006,7
USS0014F11S,85.3225806451613,0.4,,2006,7
USS0014F12S,75.12903225806451,2.0,,2006,7
USS0014F16S,81.45161290322581,1.1,,2006,7
USS0014F17S,84.74193548387096,2.6,,2006,7
USS0014F19S,84.6774193548387,0.7,,2006,7
USS0014G01S,81.09677419354838,1.8,,2006,7
USS0014G02S,86.09677419354838,1.9000000000000001,,2006,7
USS0015B02S,79.96774193548387,1.4000000000000001,,2006,7
USS0015B09S,73.7741935483871,0.7,,2006,7
USS0015B14S,74.96774193548387,0.30000000000000004,,2006,7
USS0015B21S,83.7741935483871,2.1,,2006,7
USS0015C04S,84.90322580645162,0.4,,2006,7
USS0015C06S,77.70967741935483,0.30000000000000004,,2006,7
USS0015C09S,76.06451612903226,0.4,,2006,7
USS0015C16S,76.80645161290323,0.2,,2006,7
USS0015D01S,79.48387096774194,0.5,,2006,7
USS0015D06S,80.51612903225806,1.0,,2006,7
USS0015E02S,81.87096774193549,0.1,,2006,7
USS0015E04S,82.54838709677419,0.7000000000000001,,2006,7
USS0015E08S,88.83870967741936,0.0,,2006,7
USS0015E09S,83.25806451612904,0.2,,2006,7
USS0015E11S,82.61290322580645,0.30000000000000004,,2006,7
USS0015F01S,85.80645161290323,0.1,,2006,7
USS0015F04S,79.3225806451613,0.5,,2006,7
USS0015F05S,75.3225806451613,0.6,,2006,7
USS0015F06S,90.80645161290323,0.0,,2006,7
USS0015F09S,84.0,0.0,,2006,7
USS0015F14S,88.45161290322581,0.4,,2006,7
USS0015G02S,82.61290322580645,1.7,,2006,7
USS0016A04S,77.83870967741936,0.8,,2006,7
USS0016A08S,75.74193548387096,0.2,,2006,7
USS0016A10S,69.45161290322581,0.2,,2006,7
USS0016A12S,75.51612903225806,2.5,,2006,7
USS0016A13S,68.6774193548387,0.0,,2006,7
USS0016A14S,81.06451612903226,1.1,3.5643333333333334,2006,7
USS0016B14S,84.83870967741936,0.1,,2006,7
USS0016C01S,87.3225806451613,0.7,,2006,7
USS0016C02S,79.48387096774194,0.30000000000000004,,2006,7
USS0016C20S,75.2258064516129,0.0,,2006,7
USS0016D08S,86.16129032258064,0.2,,2006,7
USS0016D09S,83.64516129032258,0.2,,2006,7
USS0016E05S,89.29032258064517,0.5,,2006,7
USS0016E10S,81.58064516129032,0.0,,2006,7
USS0016E11S,86.7741935483871,0.0,,2006,7
USS0016E14S,89.0,0.0,,2006,7
USS0016E18S,89.06451612903226,0.0,,2006,7
USS0016F02S,79.48387096774194,0.1,,2006,7
USS0016F08S,83.7741935483871,0.30000000000000004,,2006,7
USS0016G01S,84.64516129032258,0.7000000000000001,,2006,7
USS0016G07S,91.87096774193549,0.7,,2006,7
USW00004109,96.54838709677419,0.31,2.11,2006,7
USW00004110,90.83870967741936,0.2,6.077,2006,7
USW00004112,82.54838709677419,0.7,4.466129032258064,2006,7
USW00004114,90.83870967741936,0.28,4.791612903225806,2006,7
USW00004126,87.3,0.26,,2006,7
USW00004127,91.87096774193549,0.32,,2006,7
USW00024131,97.09677419354838,0.24000000000000002,7.280967741935484,2006,7
USW00024133,89.70967741935483,0.04,5.498709677419355,2006,7
USW00024145,90.16129032258064,0.1,7.95258064516129,2006,7
USW00024149,95.64516129032258,0.21,5.974193548387096,2006,7
USW00024156,93.6774193548387,0.16000000000000003,7.569677419354838,2006,7
USW00094143,92.45161290322581,0.22,,2006,7
USW00094178,92.41935483870968,0.5499999999999999,9.387419354838709,2006,7
USW00094182,83.7741935483871,0.03,4.308064516129033,2006,7
USW00094194,88.45161290322581,0.38,6.256129032258064,2006,7
USC00100010,86.82758620689656,0.19,,2006,8
USC00100227,84.25806451612904,0.15,,2006,8
USC00100375,84.58064516129032,0.0,,2006,8
USC00100448,88.2258064516129,0.0,,2006,8
USC00100470,82.12903225806451,0.72,,2006,8
USC00100528,86.35,0.26,,2006,8
USC00100667,80.96551724137932,0.11,,2006,8
USC00100803,83.90322580645162,0.9400000000000001,,2006,8
USC00100915,86.5,0.36,,2006,8
USC00101017,84.7741935483871,0.08,,2006,8
USC00101018,92.27586206896552,0.0,,2006,8
USC00101024,,0.02,,2006,8
USC00101079,85.76923076923077,0.45,,2006,8
USC00101180,93.0,0.05,,2006,8
USC00101195,91.16666666666667,0.0,,2006,8
USC00101220,85.41935483870968,0.0,,2006,8
USC00101298,84.6774193548387,0.17,,2006,8
USC00101363,81.8,1.0699999999999998,,2006,8
USC00101408,93.41935483870968,0.31000000000000005,,2006,8
USC00101514,80.16129032258064,0.12,,2006,8
USC00101551,85.93548387096774,0.0,,2006,8
USC00101636,,0.01,,2006,8
USC00101671,78.93333333333334,0.16,,2006,8
USC00101956,82.2258064516129,0.13,,2006,8
USC00102159,79.61290322580645,0.76,,2006,8
USC00102187,94.33333333333333,0.05,,2006,8
USC00102260,82.09677419354838,0.0,,2006,8
USC00102444,86.83870967741936,0.2,,2006,8
USC00102575,76.2258064516129,1.21,,2006,8
USC00102676,77.0,0.71,,2006,8
USC00102707,83.16129032258064,0.39,,2006,8
USC00102845,88.90322580645162,0.47,,2006,8
USC00102875,82.61290322580645,0.9400000000000001,,2006,8
USC00102892,82.55172413793103,0.39,,2006,8
USC00102942,88.41935483870968,0.01,,2006,8
USC00103108,84.56,0.0,,2006,8
USC00103143,88.19354838709677,0.37,,2006,8
USC00103297,85.12903225806451,0.30000000000000004,,2006,8
USC00103448,88.16129032258064,0.060000000000000005,,2006,8
USC00103554,82.16129032258064,0.22,,2006,8
USC00103631,95.92592592592592,0.0,,2006,8
USC00103732,86.93548387096774,1.12,,2006,8
USC00103760,90.80645161290323,0.0,,2006,8
USC00103771,80.2258064516129,0.66,,2006,8
USC00103932,91.74193548387096,0.03,,2006,8
USC00103940,82.45161290322581,0.0,,2006,8
USC00103964,85.38709677419355,0.13,,2006,8
USC00104140,87.33333333333333,0.06,,2006,8
USC00104150,79.64516129032258,1.17,,2006,8
USC00104230,78.2258064516129,1.11,,2006,8
USC00104295,85.73913043478261,0.0,,2006,8
USC00104318,93.25,0.04,,2006,8
USC00104384,85.93548387096774,0.05,,2006,8
USC00104442,85.16129032258064,0.0,,2006,8
USC00104455,87.03225806451613,0.2,,2006,8
USC00104456,80.19354838709677,0.63,,2006,8
USC00104598,77.65517241379311,0.68,,2006,8
USC00104670,90.83870967741936,0.0,,2006,8
USC00104793,90.53333333333333,0.6799999999999999,,2006,8
USC00104831,82.38709677419355,0.9299999999999999,,2006,8
USC00104845,78.25806451612904,0.18,,2006,8
USC00105143,87.61290322580645,0.62,,2006,8
USC00105177,79.93548387096774,0.38,,2006,8
USC00105275,81.45161290322581,1.21,,2006,8
USC00105462,81.38709677419355,0.22999999999999998,,2006,8
USC00105567,86.38461538461539,0.21000000000000002,,2006,8
USC00105678,86.83870967741936,0.87,,2006,8
USC00105685,83.54838709677419,0.44999999999999996,,2006,8
USC00105708,80.90322580645162,0.43,,2006,8
USC00105716,84.64516129032258,0.52,,2006,8
USC00105897,82.45161290322581,0.14,,2006,8
USC00105980,86.80645161290323,0.0,,2006,8
USC00106152,86.19354838709677,0.2,,2006,8
USC00106174,90.74193548387096,0.0,,2006,8
USC00106250,86.2258064516129,0.02,,2006,8
USC00106305,90.54838709677419,0.03,,2006,8
USC00106388,84.47826086956522,0.6599999999999999,,2006,8
USC00106424,80.6774193548387,0.28,,2006,8
USC00106542,84.7741935483871,0.14,,2006,8
USC00106586,90.3225806451613,0.08,,2006,8
USC00106844,89.6774193548387,0.36,,2006,8
USC00106891,90.36666666666666,0.13,,2006,8
USC00107040,79.88888888888889,0.0,,2006,8
USC00107046,81.12903225806451,1.17,,2006,8
USC00107208,86.45161290322581,0.61,,2006,8
USC00107210,87.3225806451613,0.5900000000000001,,2006,8
USC00107264,84.3,1.2100000000000002,,2006,8
USC00107301,84.64516129032258,0.52,,2006,8
USC00107320,,1.6,,2006,8
USC00107346,86.19354838709677,0.82,,2006,8
USC00107386,84.41935483870968,0.3,,2006,8
USC00107561,,0.8400000000000001,,2006,8
USC00107563,77.07142857142857,0.92,,2006,8
USC00107644,82.90322580645162,0.11,,2006,8
USC00107648,84.64516129032258,0.0,,2006,8
USC00107673,83.2258064516129,0.030000000000000002,,2006,8
USC00107706,91.93548387096774,0.26,,2006,8
USC00107808,83.96774193548387,0.5,,2006,8
USC00108022,81.75,0.8300000000000001,,2006,8
USC00108062,85.0,0.3,,2006,8
USC00108080,82.83870967741936,0.08,,2006,8
USC00108137,83.12903225806451,0.07,,2006,8
USC00108246,87.87096774193549,0.75,,2006,8
USC00108380,90.2258064516129,0.01,,2006,8
USC00108395,87.03225806451613,0.13,,2006,8
USC00108412,78.03333333333333,0.0,,2006,8
USC00108535,83.38709677419355,1.06,,2006,8
USC00108676,78.35483870967742,0.0,,2006,8
USC00108928,92.3,0.0,,2006,8
USC00108937,83.64,0.9299999999999999,,2006,8
USC00109000,85.41935483870968,0.48000000000000004,,2006,8
USC00109065,78.13333333333334,0.3,,2006,8
USC00109293,86.87096774193549,0.0,,2006,8
USC00109303,85.19354838709677,0.02,,2006,8
USC00109498,81.41935483870968,4.42,,2006,8
USC00109560,77.23529411764706,1.15,,2006,8
USC00109601,78.1304347826087,1.29,,2006,8
USC00109638,90.6774193548387,0.47000000000000003,,2006,8
USC00109698,86.63333333333334,0.55,,2006,8
USC00109846,79.54838709677419,0.42,,2006,8
USC00109951,78.61538461538461,0.33,,2006,8
USC00109963,88.51612903225806,0.81,,2006,8
USR0000I3MI,78.38709677419355,0.0,,2006,8
USR0000IARC,85.45161290322581,0.0,,2006,8
USR0000IBAS,73.87096774193549,0.0,,2006,8
USR0000IBEA,73.90322580645162,0.0,,2006,8
USR0000IBOF,83.2258064516129,0.0,,2006,8
USR0000IBON,78.48387096774194,0.0,,2006,8
USR0000IBRA,87.03225806451613,0.0,,2006,8
USR0000IBUL,84.61290322580645,0.0,,2006,8
USR0000ICAN,66.09677419354838,0.0,,2006,8
USR0000ICHL,85.64516129032258,0.0,,2006,8
USR0000ICOP,73.6774193548387,0.0,,2006,8
USR0000ICOT,85.86206896551724,0.0,,2006,8
USR0000ICRY,85.83870967741936,0.0,,2006,8
USR0000IDEA,86.06451612903226,0.0,,2006,8
USR0000IDEN,89.35483870967742,0.0,,2006,8
USR0000IDEP,82.83870967741936,0.0,,2006,8
USR0000IDER,81.58064516129032,0.0,,2006,8
USR0000IDIA,78.06451612903226,0.0,,2006,8
USR0000IEAG,75.74193548387096,0.0,,2006,8
USR0000IEZR,76.45161290322581,0.0,,2006,8
USR0000IFEN,90.93548387096774,0.0,,2006,8
USR0000IFIS,79.48387096774194,0.0,,2006,8
USR0000IFLE,80.29032258064517,0.0,,2006,8
USR0000IFLI,87.48387096774194,0.0,,2006,8
USR0000IGAS,82.06451612903226,0.0,,2006,8
USR0000IGOO,82.74193548387096,0.0,,2006,8
USR0000IGRA,82.61290322580645,0.0,,2006,8
USR0000IGRL,79.41935483870968,0.0,,2006,8
USR0000IHPK,71.6774193548387,0.0,,2006,8
USR0000IHSB,84.58064516129032,0.0,,2006,8
USR0000IIND,89.83870967741936,0.0,,2006,8
USR0000IISP,78.81818181818181,0.0,,2006,8
USR0000IKEL,85.0,0.0,,2006,8
USR0000IKRI,81.70967741935483,0.0,,2006,8
USR0000ILCR,86.64516129032258,0.0,,2006,8
USR0000ILEA,79.87096774193549,0.0,,2006,8
USR0000ILIN,73.93548387096774,0.0,,2006,8
USR0000ILIT,85.2258064516129,0.0,,2006,8
USR0000ILOD,75.19354838709677,0.0,,2006,8
USR0000ILUC,90.64516129032258,0.0,,2006,8
USR0000IMHO,93.2258064516129,0.0,,2006,8
USR0000IMOD,78.12903225806451,0.0,,2006,8
USR0000IMOL,77.93548387096774,0.0,,2006,8
USR0000IMOO,88.90322580645162,0.0,,2006,8
USR0000IMUL,78.58064516129032,0.0,,2006,8
USR0000INOR,80.64516129032258,0.0,,2006,8
USR0000INUC,79.80645161290323,0.0,,2006,8
USR0000IOHI,80.54838709677419,0.0,,2006,8
USR0000IPCK,84.25806451612904,0.0,,2006,8
USR0000IPCN,78.2258064516129,0.0,,2006,8
USR0000IPCR,76.38709677419355,0.0,,2006,8
USR0000IPIE,84.19354838709677,0.0,,2006,8
USR0000IPIN,82.61290322580645,0.0,,2006,8
USR0000IPIT,96.16129032258064,0.0,,2006,8
USR0000IPOB,85.70967741935483,0.0,,2006,8
USR0000IPOT,87.83870967741936,0.0,,2006,8
USR0000IPOW,83.6,0.0,,2006,8
USR0000IPRL,82.0,0.0,,2006,8
USR0000IRAF,88.70967741935483,0.0,,2006,8
USR0000IRED,82.25806451612904,0.0,,2006,8
USR0000IROA,69.7741935483871,0.0,,2006,8
USR0000IROC,88.45161290322581,0.0,,2006,8
USR0000IROU,72.16129032258064,0.0,,2006,8
USR0000ISAD,71.90322580645162,0.0,,2006,8
USR0000ISAL,81.41935483870968,0.0,,2006,8
USR0000ISHO,84.64516129032258,0.0,,2006,8
USR0000ISKI,81.19354838709677,0.0,,2006,8
USR0000ISKU,79.83870967741936,0.0,,2006,8
USR0000ISLA,94.06451612903226,0.0,,2006,8
USR0000ISNA,84.64516129032258,0.0,,2006,8
USR0000ISPA,84.6774193548387,0.0,,2006,8
USR0000ISTN,78.12903225806451,0.0,,2006,8
USR0000ITEA,84.0,0.0,,2006,8
USR0000ITOW,85.6774193548387,0.0,,2006,8
USR0000ITRA,82.3225806451613,0.0,,2006,8
USR0000ITRI,81.7741935483871,0.0,,2006,8
USR0000ITWI,91.51612903225806,0.0,,2006,8
USR0000IWEI,85.45161290322581,0.0,,2006,8
USR0000MHHS,66.0,0.0,,2006,8
USS0011E10S,80.6774193548387,0.9,,2006,8
USS0011E36S,75.19354838709677,0.6000000000000001,,2006,8
USS0011E37S,72.6774193548387,0.30000000000000004,,2006,8
USS0011F02S,81.03225806451613,1.5,,2006,8
USS0011F11S,78.58064516129032,1.2,,2006,8
USS0011G01S,76.58064516129032,1.1,,2006,8
USS0011G05S,78.58064516129032,1.2,,2006,8
USS0011G06S,77.58064516129032,0.8999999999999999,,2006,8
USS0011G30S,78.7741935483871,1.2,,2006,8
USS0011G32S,72.12903225806451,0.8,,2006,8
USS0011G33S,78.41935483870968,1.0,,2006,8
USS0012G17S,77.93548387096774,0.5,,2006,8
USS0012G18S,80.58064516129032,0.7000000000000001,,2006,8
USS0013D16S,76.3225806451613,0.30000000000000004,,2006,8
USS0013D22S,69.80645161290323,0.30000000000000004,,2006,8
USS0013E06S,74.7741935483871,0.4,,2006,8
USS0013E16S,68.41935483870968,0.8999999999999999,,2006,8
USS0013E18S,66.2258064516129,0.2,,2006,8
USS0013E27S,71.16129032258064,0.7000000000000001,,2006,8
USS0013F03S,71.83870967741936,0.2,,2006,8
USS0013F04S,77.87096774193549,0.30000000000000004,,2006,8
USS0013F09S,77.74193548387096,0.1,,2006,8
USS0013F13S,66.87096774193549,0.2,1.924,2006,8
USS0013G01S,71.19354838709677,0.8,,2006,8
USS0014C04S,70.7741935483871,1.4000000000000001,,2006,8
USS0014C05S,73.93548387096774,1.5,,2006,8
USS0014E01S,66.80645161290323,0.7,,2006,8
USS0014E04S,71.12903225806451,0.1,,2006,8
USS0014F02S,75.96774193548387,0.4,,2006,8
USS0014F03S,70.61290322580645,0.5,,2006,8
USS0014F04S,67.45161290322581,0.6000000000000001,33.60285714285714,2006,8
USS0014F08S,66.51612903225806,0.2,,2006,8
USS0014F11S,79.61290322580645,0.1,,2006,8
USS0014F12S,69.54838709677419,0.1,,2006,8
USS0014F16S,75.6774193548387,0.1,,2006,8
USS0014F17S,79.12903225806451,0.2,,2006,8
USS0014F19S,77.3225806451613,0.30000000000000004,,2006,8
USS0014G01S,76.93548387096774,0.30000000000000004,,2006,8
USS0014G02S,80.25806451612904,0.2,,2006,8
USS0015B02S,75.35483870967742,1.0,,2006,8
USS0015B09S,67.93548387096774,1.3,,2006,8
USS0015B14S,69.64516129032258,0.7999999999999999,,2006,8
USS0015B21S,77.48387096774194,1.1,,2006,8
USS0015C04S,78.96774193548387,1.6,,2006,8
USS0015C06S,71.16129032258064,1.2,,2006,8
USS0015C09S,70.2258064516129,0.9,,2006,8
USS0015C16S,69.0,0.9,,2006,8
USS0015D01S,71.90322580645162,0.7,,2006,8
USS0015D06S,72.7741935483871,1.0,,2006,8
USS0015E02S,74.12903225806451,0.6000000000000001,,2006,8
